"Histogram","PWDR kk_4"
"Instparm: Type","PXC"
"Instparm: Bank",      1.00
"Instparm: Lam1",      1.54
"Instparm: Lam2",      1.54
"Instparm: Zero",  0.000000
"Instparm: Polariz.",      0.70
"Instparm: Azimuth",      0.00
"Instparm: I(L2)/I(L1)",      0.50
"Instparm: U",      2.00
"Instparm: V",     -2.00
"Instparm: W",      5.00
"Instparm: X",      0.00
"Instparm: Y",      0.00
"Instparm: Z",      0.00
"Instparm: SH/L",      0.00
"Instparm: Source","CuKa"
"Samparm: InstrName",
"Samparm: Scale",      1.00
"Samparm: Type",Bragg-Brentano
"Samparm: DisplaceX",      0.00
"Samparm: DisplaceY",      0.00
"Samparm: Temperature",    300.00
"Samparm: Pressure",      0.10
"Samparm: Time",      0.00
"Samparm: Gonio. radius",    200.00
"Samparm: Omega",      0.00
"Samparm: Chi",      0.00
"Samparm: Phi",      0.00
"Samparm: Azimuth",      0.00
"Samparm: Shift",      0.00
"Samparm: Transparency",      0.00
"Samparm: SurfRoughA",      0.00
"Samparm: SurfRoughB",      0.00
"x","y_obs","weight","y_calc","y_bkg","Q"
9.30572,0,1,0,0,0.661706
9.30772,0,1,0,0,0.661848
9.30972,0,1,0,0,0.66199
9.31172,0,1,0,0,0.662132
9.31373,0,1,0,0,0.662274
9.31573,0,1,0,0,0.662416
9.31773,0,1,0,0,0.662558
9.31973,0,1,0,0,0.6627
9.32173,0,1,0,0,0.662842
9.32373,0,1,0,0,0.662984
9.32573,0,1,0,0,0.663126
9.32773,0,1,0,0,0.663268
9.32973,0,1,0,0,0.66341
9.33173,0,1,0,0,0.663552
9.33373,0,1,0,0,0.663694
9.33573,0,1,0,0,0.663836
9.33774,0,1,0,0,0.663978
9.33974,0,1,0,0,0.66412
9.34174,0,1,0,0,0.664262
9.34374,0,1,0,0,0.664404
9.34574,0,1,0,0,0.664546
9.34774,0,1,0,0,0.664688
9.34974,0,1,0,0,0.664829
9.35174,0,1,0,0,0.664971
9.35374,0,1,0,0,0.665113
9.35574,0,1,0,0,0.665255
9.35774,0,1,0,0,0.665397
9.35974,0,1,0,0,0.665539
9.36174,0,1,0,0,0.665681
9.36375,0,1,0,0,0.665823
9.36575,0,1,0,0,0.665965
9.36775,0,1,0,0,0.666107
9.36975,0,1,0,0,0.666249
9.37175,0,1,0,0,0.666391
9.37375,0,1,0,0,0.666533
9.37575,0,1,0,0,0.666675
9.37775,0,1,0,0,0.666817
9.37975,0,1,0,0,0.666959
9.38175,0,1,0,0,0.667101
9.38375,0,1,0,0,0.667243
9.38575,0,1,0,0,0.667385
9.38776,0,1,0,0,0.667527
9.38976,0,1,0,0,0.667669
9.39176,0,1,0,0,0.66781
9.39376,0,1,0,0,0.667952
9.39576,0,1,0,0,0.668094
9.39776,0,1,0,0,0.668236
9.39976,0,1,0,0,0.668378
9.40176,0,1,0,0,0.66852
9.40376,0,1,0,0,0.668662
9.40576,0,1,0,0,0.668804
9.40776,0,1,0,0,0.668946
9.40976,0,1,0,0,0.669088
9.41176,0,1,0,0,0.66923
9.41377,0,1,0,0,0.669372
9.41577,0,1,0,0,0.669514
9.41777,0,1,0,0,0.669656
9.41977,0,1,0,0,0.669798
9.42177,0,1,0,0,0.66994
9.42377,0,1,0,0,0.670082
9.42577,0,1,0,0,0.670224
9.42777,0,1,0,0,0.670366
9.42977,0,1,0,0,0.670508
9.43177,0,1,0,0,0.670649
9.43377,0,1,0,0,0.670791
9.43577,0,1,0,0,0.670933
9.43778,0,1,0,0,0.671075
9.43978,0,1,0,0,0.671217
9.44178,0,1,0,0,0.671359
9.44378,0,1,0,0,0.671501
9.44578,0,1,0,0,0.671643
9.44778,0,1,0,0,0.671785
9.44978,0,1,0,0,0.671927
9.45178,0,1,0,0,0.672069
9.45378,0,1,0,0,0.672211
9.45578,0,1,0,0,0.672353
9.45778,0,1,0,0,0.672495
9.45978,0,1,0,0,0.672637
9.46178,0,1,0,0,0.672779
9.46379,0,1,0,0,0.672921
9.46579,0,1,0,0,0.673063
9.46779,0,1,0,0,0.673204
9.46979,0,1,0,0,0.673346
9.47179,0,1,0,0,0.673488
9.47379,0,1,0,0,0.67363
9.47579,0,1,0,0,0.673772
9.47779,0,1,0,0,0.673914
9.47979,0,1,0,0,0.674056
9.48179,0,1,0,0,0.674198
9.48379,0,1,0,0,0.67434
9.48579,0,1,0,0,0.674482
9.4878,0,1,0,0,0.674624
9.4898,0,1,0,0,0.674766
9.4918,0,1,0,0,0.674908
9.4938,0,1,0,0,0.67505
9.4958,0,1,0,0,0.675192
9.4978,0,1,0,0,0.675334
9.4998,0,1,0,0,0.675475
9.5018,0,1,0,0,0.675617
9.5038,0,1,0,0,0.675759
9.5058,0,1,0,0,0.675901
9.5078,0,1,0,0,0.676043
9.5098,0,1,0,0,0.676185
9.5118,0,1,0,0,0.676327
9.51381,0,1,0,0,0.676469
9.51581,0,1,0,0,0.676611
9.51781,0,1,0,0,0.676753
9.51981,0,1,0,0,0.676895
9.52181,0,1,0,0,0.677037
9.52381,0,1,0,0,0.677179
9.52581,0,1,0,0,0.677321
9.52781,0,1,0,0,0.677463
9.52981,0,1,0,0,0.677605
9.53181,0,1,0,0,0.677746
9.53381,0,1,0,0,0.677888
9.53581,0,1,0,0,0.67803
9.53782,0,1,0,0,0.678172
9.53982,0,1,0,0,0.678314
9.54182,0,1,0,0,0.678456
9.54382,0,1,0,0,0.678598
9.54582,0,1,0,0,0.67874
9.54782,0,1,0,0,0.678882
9.54982,0,1,0,0,0.679024
9.55182,0,1,0,0,0.679166
9.55382,0,1,0,0,0.679308
9.55582,0,1,0,0,0.67945
9.55782,0,1,0,0,0.679592
9.55982,0,1,0,0,0.679734
9.56182,0,1,0,0,0.679876
9.56383,0,1,0,0,0.680017
9.56583,0,1,0,0,0.680159
9.56783,0,1,0,0,0.680301
9.56983,0,1,0,0,0.680443
9.57183,0,1,0,0,0.680585
9.57383,0,1,0,0,0.680727
9.57583,0,1,0,0,0.680869
9.57783,0,1,0,0,0.681011
9.57983,0,1,0,0,0.681153
9.58183,0,1,0,0,0.681295
9.58383,0,1,0,0,0.681437
9.58583,0,1,0,0,0.681579
9.58784,0,1,0,0,0.681721
9.58984,0,1,0,0,0.681863
9.59184,0,1,0,0,0.682004
9.59384,0,1,0,0,0.682146
9.59584,0,1,0,0,0.682288
9.59784,0,1,0,0,0.68243
9.59984,0,1,0,0,0.682572
9.60184,0,1,0,0,0.682714
9.60384,0,1,0,0,0.682856
9.60584,0,1,0,0,0.682998
9.60784,0,1,0,0,0.68314
9.60984,0,1,0,0,0.683282
9.61184,0,1,0,0,0.683424
9.61385,0,1,0,0,0.683566
9.61585,0,1,0,0,0.683708
9.61785,0,1,0,0,0.68385
9.61985,0,1,0,0,0.683991
9.62185,0,1,0,0,0.684133
9.62385,0,1,0,0,0.684275
9.62585,0,1,0,0,0.684417
9.62785,0,1,0,0,0.684559
9.62985,0,1,0,0,0.684701
9.63185,0,1,0,0,0.684843
9.63385,0,1,0,0,0.684985
9.63585,0,1,0,0,0.685127
9.63786,0,1,0,0,0.685269
9.63986,0,1,0,0,0.685411
9.64186,0,1,0,0,0.685553
9.64386,0,1,0,0,0.685695
9.64586,0,1,0,0,0.685837
9.64786,0,1,0,0,0.685978
9.64986,0,1,0,0,0.68612
9.65186,0,1,0,0,0.686262
9.65386,0,1,0,0,0.686404
9.65586,0,1,0,0,0.686546
9.65786,0,1,0,0,0.686688
9.65986,0,1,0,0,0.68683
9.66186,0,1,0,0,0.686972
9.66387,0,1,0,0,0.687114
9.66587,0,1,0,0,0.687256
9.66787,0,1,0,0,0.687398
9.66987,0,1,0,0,0.68754
9.67187,0,1,0,0,0.687682
9.67387,0,1,0,0,0.687823
9.67587,0,1,0,0,0.687965
9.67787,0,1,0,0,0.688107
9.67987,0,1,0,0,0.688249
9.68187,0,1,0,0,0.688391
9.68387,0,1,0,0,0.688533
9.68587,0,1,0,0,0.688675
9.68788,0,1,0,0,0.688817
9.68988,0,1,0,0,0.688959
9.69188,0,1,0,0,0.689101
9.69388,0,1,0,0,0.689243
9.69588,0,1,0,0,0.689385
9.69788,0,1,0,0,0.689526
9.69988,0,1,0,0,0.689668
9.70188,0,1,0,0,0.68981
9.70388,0,1,0,0,0.689952
9.70588,0,1,0,0,0.690094
9.70788,0,1,0,0,0.690236
9.70988,0,1,0,0,0.690378
9.71188,0,1,0,0,0.69052
9.71389,0,1,0,0,0.690662
9.71589,0,1,0,0,0.690804
9.71789,0,1,0,0,0.690946
9.71989,0,1,0,0,0.691088
9.72189,0,1,0,0,0.691229
9.72389,0,1,0,0,0.691371
9.72589,0,1,0,0,0.691513
9.72789,0,1,0,0,0.691655
9.72989,0,1,0,0,0.691797
9.73189,0,1,0,0,0.691939
9.73389,0,1,0,0,0.692081
9.73589,0,1,0,0,0.692223
9.7379,0,1,0,0,0.692365
9.7399,0,1,0,0,0.692507
9.7419,0,1,0,0,0.692649
9.7439,0,1,0,0,0.692791
9.7459,0,1,0,0,0.692932
9.7479,0,1,0,0,0.693074
9.7499,0,1,0,0,0.693216
9.7519,0,1,0,0,0.693358
9.7539,0,1,0,0,0.6935
9.7559,0,1,0,0,0.693642
9.7579,0,1,0,0,0.693784
9.7599,0,1,0,0,0.693926
9.7619,0,1,0,0,0.694068
9.76391,0,1,0,0,0.69421
9.76591,0,1,0,0,0.694352
9.76791,0,1,0,0,0.694493
9.76991,0,1,0,0,0.694635
9.77191,0,1,0,0,0.694777
9.77391,0,1,0,0,0.694919
9.77591,0,1,0,0,0.695061
9.77791,0,1,0,0,0.695203
9.77991,0,1,0,0,0.695345
9.78191,0,1,0,0,0.695487
9.78391,0,1,0,0,0.695629
9.78591,0,1,0,0,0.695771
9.78792,0,1,0,0,0.695913
9.78992,0,1,0,0,0.696054
9.79192,0,1,0,0,0.696196
9.79392,0,1,0,0,0.696338
9.79592,0,1,0,0,0.69648
9.79792,0,1,0,0,0.696622
9.79992,0,1,0,0,0.696764
9.80192,0,1,0,0,0.696906
9.80392,0,1,0,0,0.697048
9.80592,0,1,0,0,0.69719
9.80792,0,1,0,0,0.697332
9.80992,0,1,0,0,0.697474
9.81192,0,1,0,0,0.697615
9.81393,0,1,0,0,0.697757
9.81593,0,1,0,0,0.697899
9.81793,0,1,0,0,0.698041
9.81993,0,1,0,0,0.698183
9.82193,0,1,0,0,0.698325
9.82393,0,1,0,0,0.698467
9.82593,0,1,0,0,0.698609
9.82793,0,1,0,0,0.698751
9.82993,0,1,0,0,0.698893
9.83193,0,1,0,0,0.699035
9.83393,0,1,0,0,0.699176
9.83593,0,1,0,0,0.699318
9.83794,0,1,0,0,0.69946
9.83994,0,1,0,0,0.699602
9.84194,0,1,0,0,0.699744
9.84394,0,1,0,0,0.699886
9.84594,0,1,0,0,0.700028
9.84794,0,1,0,0,0.70017
9.84994,0,1,0,0,0.700312
9.85194,0,1,0,0,0.700454
9.85394,0,1,0,0,0.700595
9.85594,0,1,0,0,0.700737
9.85794,0,1,0,0,0.700879
9.85994,0,1,0,0,0.701021
9.86194,0,1,0,0,0.701163
9.86395,0,1,0,0,0.701305
9.86595,0,1,0,0,0.701447
9.86795,0,1,0,0,0.701589
9.86995,0,1,0,0,0.701731
9.87195,0,1,0,0,0.701873
9.87395,0,1,0,0,0.702014
9.87595,0,1,0,0,0.702156
9.87795,0,1,0,0,0.702298
9.87995,0,1,0,0,0.70244
9.88195,0,1,0,0,0.702582
9.88395,0,1,0,0,0.702724
9.88595,0,1,0,0,0.702866
9.88796,0,1,0,0,0.703008
9.88996,0,1,0,0,0.70315
9.89196,0,1,0,0,0.703292
9.89396,0,1,0,0,0.703433
9.89596,0,1,0,0,0.703575
9.89796,0,1,0,0,0.703717
9.89996,0,1,0,0,0.703859
9.90196,0,1,0,0,0.704001
9.90396,0,1,0,0,0.704143
9.90596,0,1,0,0,0.704285
9.90796,0,1,0,0,0.704427
9.90996,0,1,0,0,0.704569
9.91196,0,1,0,0,0.704711
9.91397,0,1,0,0,0.704852
9.91597,0,1,0,0,0.704994
9.91797,0,1,0,0,0.705136
9.91997,0,1,0,0,0.705278
9.92197,0,1,0,0,0.70542
9.92397,0,1,0,0,0.705562
9.92597,0,1,0,0,0.705704
9.92797,0,1,0,0,0.705846
9.92997,0,1,0,0,0.705988
9.93197,0,1,0,0,0.706129
9.93397,0,1,0,0,0.706271
9.93597,0,1,0,0,0.706413
9.93798,0,1,0,0,0.706555
9.93998,0,1,0,0,0.706697
9.94198,0,1,0,0,0.706839
9.94398,0,1,0,0,0.706981
9.94598,0,1,0,0,0.707123
9.94798,0,1,0,0,0.707265
9.94998,0,1,0,0,0.707407
9.95198,0,1,0,0,0.707548
9.95398,0,1,0,0,0.70769
9.95598,0,1,0,0,0.707832
9.95798,0,1,0,0,0.707974
9.95998,0,1,0,0,0.708116
9.96198,0,1,0,0,0.708258
9.96399,0,1,0,0,0.7084
9.96599,0,1,0,0,0.708542
9.96799,0,1,0,0,0.708684
9.96999,0,1,0,0,0.708825
9.97199,0,1,0,0,0.708967
9.97399,0,1,0,0,0.709109
9.97599,0,1,0,0,0.709251
9.97799,0,1,0,0,0.709393
9.97999,0,1,0,0,0.709535
9.98199,0,1,0,0,0.709677
9.98399,0,1,0,0,0.709819
9.98599,0,1,0,0,0.709961
9.988,0,1,0,0,0.710102
9.99,0,1,0,0,0.710244
9.992,0,1,0,0,0.710386
9.994,0,1,0,0,0.710528
9.996,0,1,0,0,0.71067
9.998,0,1,0,0,0.710812
10,0,1,0,0,0.710954
